Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Back_BlueBlank_lo_mini_1d3f434c-2ee5-4afa-93e3-0f5d42708e81.jpg?v=1617951905,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,
custom-branded-molson-canadian-red-custom-sports-chair-mini,Retro Molson Canadian Red Complete Custom with personalized name and number Chair Mini,"<p><span>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</span></p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span style=""line-height: 1.4;"">*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span style=""line-height: 1.4;"">Folding Style for portability</span></li>
<li><span style=""line-height: 1.4;"">Base Chair Colors: Black, Dark Blue, Red, White</span></li>
<li><span style=""line-height: 1.4;"">Stainless Steel Hardware</span></li>
<li><span style=""line-height: 1.4;"">Made from Recycled Plastic (HDPE)</span></li>
<li><span style=""line-height: 1.4;"">Professional Grade 3M Certified Vinyl</span></li>
<li><span style=""line-height: 1.4;"">UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,,Complete Custom with personalized name and number Chair,BEER,false,Colour,Red,,,,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Front_Red_lo_mini.jpg?v=1617951514,1,"",false,Customizable Molson Canadian Red Sports Chair | MyCustomSportsChair.com,"Enjoy a beer in our completely customizable Molson Canadian Red sports chair! Add your name and number, perfect for the sports fan in your life! $40 shipping across the US.",Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Front_Red_lo_mini.jpg?v=1617951514,kg,,,true,,,true,,,draft
custom-branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,Black,,,,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Back_RedBlank_lo_mini.jpg?v=1617951514,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Front_Black_lo_mini.jpg?v=1617951514,kg,,,,,,,,,
custom-branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,Blue,,,,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Back_Red_lo_mini.jpg?v=1617951514,3,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Front_Blue_lo_mini.jpg?v=1617951541,kg,,,,,,,,,
custom-branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,White,,,,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Front_White_lo_mini.jpg?v=1617951514,4,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Front_White_lo_mini.jpg?v=1617951514,kg,,,,,,,,,
custom-branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Back_White_lo_mini.jpg?v=1617951514,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
custom-branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Back_WhiteBlank_lo_mini.jpg?v=1617951514,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
custom-branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Front_Black_lo_mini.jpg?v=1617951514,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,
custom-branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Back_Black_lo_mini.jpg?v=1617951514,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,
custom-branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Back_BlackBlank_lo_mini.jpg?v=1617951514,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,
custom-branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Front_Blue_lo_mini.jpg?v=1617951541,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,
custom-branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Back_Blue_lo_mini.jpg?v=1617951541,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,
custom-branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Back_BlueBlank_lo_mini.jpg?v=1617951541,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,
branded-molson-canadian-red-custom-sports-chair-mini,Retro Molson Canadian Red Custom Sports Chair Mini,"<p><span>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</span></p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span style=""line-height: 1.4;"">*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span style=""line-height: 1.4;"">Folding Style for portability</span></li>
<li><span style=""line-height: 1.4;"">Base Chair Colors: Black, Dark Blue, Red, White</span></li>
<li><span style=""line-height: 1.4;"">Stainless Steel Hardware</span></li>
<li><span style=""line-height: 1.4;"">Made from Recycled Plastic (HDPE)</span></li>
<li><span style=""line-height: 1.4;"">Professional Grade 3M Certified Vinyl</span></li>
<li><span style=""line-height: 1.4;"">UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,,"",BEER,false,Colour,Red,,,,,,,,"",26000.0,shopify,999,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Front_Red_lo_mini_a0abe469-c6ed-41e8-896b-17f097a6447d.jpg?v=1617951529,1,"",false,Molson Canadian Red Custom Sports Chair | MyCustomSportsChair.com,"Sit back and relax with a cold one in our Molson branded Canadian red Adirondack chair, customizable with your name. A perfect gift idea from MyCustomSportsChair.com.",Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Front_Red_lo_mini_a0abe469-c6ed-41e8-896b-17f097a6447d.jpg?v=1617951529,kg,,,true,,,true,,,draft
branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,Black,,,,,,,,"",26000.0,shopify,999,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Back_RedBlank_lo_mini_c241ccb3-5216-45dd-8b0f-f24b0998ee7c.jpg?v=1617951529,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Front_Black_lo_mini_4c936165-c3ae-4ff6-a502-c38cfb7ef304.jpg?v=1617951529,kg,,,,,,,,,
branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,Blue,,,,,,,,"",26000.0,shopify,999,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Back_Red_lo_mini_3eab1093-5dad-4166-8703-750af36193d4.jpg?v=1617951529,3,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Front_Blue_lo_mini_536ff9ed-484b-4b1d-b163-c2a3ef7332d5.jpg?v=1617951605,kg,,,,,,,,,
branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,White,,,,,,,,"",26000.0,shopify,999,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Front_White_lo_mini_9c27abb9-5feb-4a85-ac08-0f1d283e8512.jpg?v=1617951529,4,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Front_White_lo_mini_9c27abb9-5feb-4a85-ac08-0f1d283e8512.jpg?v=1617951529,kg,,,,,,,,,
branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Back_White_lo_mini_24697faa-5c2c-4705-81ec-10d1245c2581.jpg?v=1617951529,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Back_WhiteBlank_lo_mini_25d786e0-29b7-4755-a95f-fafad0eab261.jpg?v=1617951529,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Front_Black_lo_mini_4c936165-c3ae-4ff6-a502-c38cfb7ef304.jpg?v=1617951529,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,
branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Back_Black_lo_mini_95b75782-762d-4abe-910a-8ede22ddd31e.jpg?v=1617951529,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,
branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Back_BlackBlank_lo_mini_f5b17b8a-4bcb-48b2-8806-7390c7b473da.jpg?v=1617951529,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,
branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Front_Blue_lo_mini_536ff9ed-484b-4b1d-b163-c2a3ef7332d5.jpg?v=1617951605,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,
branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Back_Blue_lo_mini_13b71d2d-5f90-4efa-b8bc-f495701a0ab2.jpg?v=1617951606,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,
branded-molson-canadian-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonRed_Back_BlueBlank_lo_mini_7a4c07eb-cba1-47eb-928d-5ae3e6e8eeed.jpg?v=1617951606,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,
keystone-lager-complete-custom-with-personalized-name-and-number-chair-mini,Keystone Lager Complete Custom with personalized name and number Chair Mini,"<p><span>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</span></p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span style=""line-height: 1.4;"">*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span style=""line-height: 1.4;"">Folding Style for portability</span></li>
<li><span style=""line-height: 1.4;"">Base Chair Colors: Black, Dark Blue, Red, White</span></li>
<li><span style=""line-height: 1.4;"">Stainless Steel Hardware</span></li>
<li><span style=""line-height: 1.4;"">Made from Recycled Plastic (HDPE)</span></li>
<li><span style=""line-height: 1.4;"">Professional Grade 3M Certified Vinyl</span></li>
<li><span style=""line-height: 1.4;"">UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,,Complete Custom with personalized name and number Chair,BEER,false,Colour,White,,,,,,,,"",26000.0,shopify,999,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Front_White_lo_mini.jpg?v=1617856953,1,"",false,Customizable Coors Light Sports Chair | MyCustomSportsChair.com,"Kick back and relax in our completely customizable Coors Light sports chair! Add your name and number, perfect for your next tailgate!  $40 shipping across the US.",Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Front_White_lo_mini.jpg?v=1617856953,kg,,,true,,,true,,,draft
keystone-lager-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,Black,,,,,,,,"",26000.0,shopify,999,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Back_White_lo_mini.jpg?v=1617856962,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Front_Black_lo_mini.jpg?v=1617856962,kg,,,,,,,,,
keystone-lager-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,Red,,,,,,,,"",26000.0,shopify,999,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Back_White_Blank_lo_mini.jpg?v=1617856962,3,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Front_Red_lo_mini.jpg?v=1617856962,kg,,,,,,,,,
keystone-lager-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Front_Red_lo_mini.jpg?v=1617856962,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
keystone-lager-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Back_Red_lo_mini.jpg?v=1617856962,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
keystone-lager-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Back_Red_Blank_lo_mini.jpg?v=1617856962,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
keystone-lager-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Front_Black_lo_mini.jpg?v=1617856962,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,
keystone-lager-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Back_Black_lo_mini.jpg?v=1617856955,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,
keystone-lager-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Back_Black_Blank_lo_mini.jpg?v=1617856955,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,
keystone-lager-custom-sports-chair-mini,Keystone Lager Custom Sports Chair Mini,"<p><span>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</span></p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span style=""line-height: 1.4;"">*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span style=""line-height: 1.4;"">Folding Style for portability</span></li>
<li><span style=""line-height: 1.4;"">Base Chair Colors: Black, Dark Blue, Red, White</span></li>
<li><span style=""line-height: 1.4;"">Stainless Steel Hardware</span></li>
<li><span style=""line-height: 1.4;"">Made from Recycled Plastic (HDPE)</span></li>
<li><span style=""line-height: 1.4;"">Professional Grade 3M Certified Vinyl</span></li>
<li><span style=""line-height: 1.4;"">UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,,"",BEER,false,Colour,White,,,,,,,,"",26000.0,,1,deny,manual,349.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Front_White_lo_mini_267b1cd5-232a-45f9-b1af-6d5e24ad6508.jpg?v=1617857153,1,"",false,Coors Light Custom Sports Chair | MyCustomSportsChair.com,The Rocky Mountain's most refreshing beer deserves a great chair! Get your customizable Coors Light Adirondack sports chair at MyCustomSportsChair.com!,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Front_White_lo_mini_267b1cd5-232a-45f9-b1af-6d5e24ad6508.jpg?v=1617857153,kg,,,true,,,true,,,draft
keystone-lager-custom-sports-chair-mini,,,,,,,,,Black,,,,,,,,"",26000.0,,0,deny,manual,349.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Back_White_lo_mini_275af0ce-be9f-48d9-b07e-d6f4af25e782.jpg?v=1617857161,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Front_Black_lo_mini_9ab2331d-aa02-4b2e-af53-62d7c4b596ff.jpg?v=1617857161,kg,,,,,,,,,
keystone-lager-custom-sports-chair-mini,,,,,,,,,Red,,,,,,,,"",26000.0,,1,deny,manual,349.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Back_White_Blank_lo_mini_01023ee2-cebd-4411-a742-18a335070bf0.jpg?v=1617857161,3,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Front_Red_lo_mini_2ecb0b12-59d0-4489-97d6-4f1c2c02cbb4.jpg?v=1617857161,kg,,,,,,,,,
keystone-lager-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Front_Red_lo_mini_2ecb0b12-59d0-4489-97d6-4f1c2c02cbb4.jpg?v=1617857161,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
keystone-lager-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Back_Red_lo_mini_e83d508f-deae-43ce-9353-9e4650e266d7.jpg?v=1617857161,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
keystone-lager-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Back_Red_Blank_lo_mini_95de8382-3715-4491-b518-8b6940277efb.jpg?v=1617857161,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
keystone-lager-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Front_Black_lo_mini_9ab2331d-aa02-4b2e-af53-62d7c4b596ff.jpg?v=1617857161,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,
keystone-lager-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Back_Black_lo_mini_e9c3719c-602f-4d09-a40f-eac93a9247fc.jpg?v=1617857154,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,
keystone-lager-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/Keystone_Back_Black_Blank_lo_mini_bb0a47d2-aadf-4dae-a3a9-72eff7d8e174.jpg?v=1617857154,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,
branded-coors-light-custom-sports-chair-mini,Coors Light Custom Sports Chair Mini,"<p><span>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</span></p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span style=""line-height: 1.4;"">*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span style=""line-height: 1.4;"">Folding Style for portability</span></li>
<li><span style=""line-height: 1.4;"">Base Chair Colors: Black, Dark Blue, Red, White</span></li>
<li><span style=""line-height: 1.4;"">Stainless Steel Hardware</span></li>
<li><span style=""line-height: 1.4;"">Made from Recycled Plastic (HDPE)</span></li>
<li><span style=""line-height: 1.4;"">Professional Grade 3M Certified Vinyl</span></li>
<li><span style=""line-height: 1.4;"">UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,Uncategorized,"",BEER,false,Colour,Black,,,,,,,,"",26000.0,,-1,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/files/CoorsLight_Front_Black_lo.jpg?v=1733809237,1,"",false,Coors Light Custom Sports Chair | MyCustomSportsChair.com,The Rocky Mountain's most refreshing beer deserves a great chair! Get your customizable Coors Light Adirondack sports chair at MyCustomSportsChair.com!,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/CoorsLight_Front_Black_lo.jpg?v=1733809237,kg,,,true,,,true,,,draft
branded-coors-light-custom-sports-chair-mini,,,,,,,,,White,,,,,,,,"",26000.0,,1,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/files/CoorsLight_Back_Black_lo.jpg?v=1733809237,2,feature,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/CoorsLight_Front_White_lo.jpg?v=1733809237,kg,,,,,,,,,
branded-coors-light-custom-sports-chair-mini,,,,,,,,,Red,,,,,,,,"",26000.0,,1,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/files/CoorsLight_Front_White_lo.jpg?v=1733809237,3,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/CoorsLight_Front_Red_lo.jpg?v=1733809237,kg,,,,,,,,,
branded-coors-light-custom-sports-chair-mini,,,,,,,,,Blue,,,,,,,,"",26000.0,,0,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/files/CoorsLight_Back_White_lo.jpg?v=1733809236,4,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/CoorsLight_Front_Blue_lo.jpg?v=1733809236,kg,,,,,,,,,
branded-coors-light-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/CoorsLight_Front_Red_lo.jpg?v=1733809237,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
